Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2021,"Jean Segura","PHI",183,0.09836066,0.12021858,0.81818182,0.31288344,0.38251366,0.50306748,0.88558114,0.19018404,0.33088235,31.22418087653579,9.063537872654814,0.37428726818826463,133.00943806228332,5933
2021,"Didi Gregorius","PHI",106,0.06603774,0.17924528,0.36842105,0.15730337,0.26415094,0.29213483,0.55628577,0.13483146,0.15714286,7.32859269199802,-5.507626752872929,0.2516271803738936,53.316194263294705,6012
2021,"Eduardo Escobar","2 Tms",159,0.05660377,0.12578616,0.45,0.29530201,0.33962264,0.53691275,0.87653539,0.24161074,0.29166667,26.463033332014568,7.208704164708145,0.36926955324185046,129.3223142879929,6153
2021,"J.D. Martinez","BOS",226,0.08849558,0.19911504,0.44444444,0.27941176,0.34070796,0.48529412,0.82600208,0.20588236,0.31578947,32.57784112292191,5.21005249517819,0.34228956455534154,113.01892501958505,6184
2021,"Alcides Escobar","WSN",104,0.04807692,0.18269231,0.26315789,0.27956989,0.35576923,0.38709677,0.742866,0.10752688,0.35135135,13.893984095401358,1.299957470244954,0.329533923130769,103.58548308552136,6310
2021,"Freddy Galvis","2 Tms",118,0.04237288,0.16949153,0.25,0.26785714,0.29661017,0.46428571,0.76089588,0.19642857,0.28409091,15.036809832497347,0.7474334693391231,0.3220821800878492,101.79584371574663,6609
2021,"Martin Maldonado","HOU",126,0.08730159,0.29365079,0.2972973,0.21238938,0.29365079,0.37168142,0.66533221,0.15929204,0.26760563,12.959006640491967,-2.2991410015244442,0.292372265978465,86.22546244463331,6887
2021,"Yadier Molina","STL",80,0.0875,0.1375,0.63636364,0.27777778,0.3375,0.51388889,0.85138889,0.23611111,0.28813559,12.62666380085314,2.938951012271293,0.35882802233099936,128.22872421619925,7007
2021,"Salvador Perez","KCR",184,0.04347826,0.2173913,0.2,0.30232558,0.3423913,0.63953488,0.98192618,0.3372093,0.29565217,36.360265191744695,14.078525778006448,0.40690379162303736,159.1848471490326,7304
2021,"Miguel Rojas","MIA",163,0.10429448,0.11042945,0.94444444,0.31690141,0.39877301,0.48591549,0.8846885,0.16901408,0.33884298,28.915913596057784,9.177198789322272,0.3824749439040576,143.7243448351023,7802
2021,"Charlie Blackmon","COL",158,0.12025316,0.15822785,0.76,0.28676471,0.38607595,0.38235294,0.76842889,0.09558823,0.33333333,23.05909615487433,3.925863397425177,0.34445774743828594,101.88678668668896,7859
2021,"Josh Harrison","2 Tms",162,0.03703704,0.11728395,0.31578947,0.29452055,0.36024845,0.4109589,0.77120735,0.11643835,0.32258065,23.075390034802645,3.4577716379244046,0.33993906745259067,113.92587283013431,8202
2021,"Kurt Suzuki","LAA",110,0.03636364,0.15454545,0.23529412,0.24242424,0.31192661,0.42424242,0.73616903,0.18181818,0.24675325,13.861995065384718,0.5413899810846786,0.32037503456850663,102.22581280349976,8259
2021,"Donovan Solano","SFG",123,0.05691057,0.13821138,0.41176471,0.30088496,0.3442623,0.47787611,0.82213841,0.17699115,0.31521739,18.39766615517858,3.5028077427339865,0.3488461582128667,120.87513159036321,8623
2021,"Elvis Andrus","OAK",181,0.06629834,0.17679558,0.375,0.19018405,0.25139665,0.22699387,0.47839052,0.03680982,0.23308271,6.802297500537015,-15.116152683629416,0.21348752914848973,34.32874036600346,8709
2021,"Lorenzo Cain","MIL",78,0.12820513,0.14102564,0.90909091,0.20588235,0.30769231,0.30882353,0.61651584,0.10294118,0.23214286,7.192159703967686,-2.2533602648996163,0.2795098477449173,71.45345792101011,9077
2021,"Buster Posey","SFG",119,0.10084034,0.18487395,0.54545455,0.36792453,0.42857143,0.62264151,1.05121294,0.25471698,0.41772152,25.90471693336922,11.494244160353718,0.4311690696498804,174.3609880599999,9166
2021,"Paul Goldschmidt","STL",138,0.0942029,0.20289855,0.46428571,0.3495935,0.41304348,0.6504065,1.06344998,0.300813,0.39772727,31.455107120847437,14.74380256054375,0.4435562258181365,183.2773182410898,9218
2021,"Starling Marte","2 Tms",164,0.06707317,0.22560976,0.2972973,0.27333333,0.33536585,0.42666667,0.76203252,0.15333334,0.33333333,22.166587403954118,2.3067761873613266,0.33142679093814476,112.4150410244434,9241
2021,"AJ Pollock","LAD",139,0.08633094,0.18705036,0.46153846,0.288,0.35971223,0.512,0.87171223,0.224,0.31521739,22.73801199908653,5.9056110289255725,0.3657771094756968,131.4726061244798,9256
2021,"Evan Longoria","SFG",82,0.18292683,0.13414634,1.36363636,0.31818182,0.45121951,0.63636364,1.08758315,0.31818182,0.30612245,18.943463638829247,9.01355803053285,0.4472815967813323,184.82942629271878,9368
2021,"Yan Gomes","2 Tms",125,0.016,0.2,0.08,0.31404959,0.328,0.56198347,0.88998347,0.24793388,0.34444444,21.227981490659566,6.0909302585004275,0.3733202528953552,136.3530696000382,9627
2021,"Christian Vazquez","BOS",160,0.04375,0.18125,0.24137931,0.21854305,0.25,0.30463576,0.55463576,0.08609271,0.25409836,9.724617649901413,-9.650807927262283,0.24152441546320916,44.946964244832266,9774
2021,"Nolan Arenado","STL",123,0.07317073,0.15447154,0.47368421,0.29464286,0.34146341,0.58928571,0.93074912,0.29464285,0.27906977,22.24407575941638,7.349217346971786,0.3866422060059338,146.29982264905638,9777
2021,"Kyle Seager","SEA",234,0.05555556,0.27350427,0.203125,0.21917808,0.26068376,0.43835616,0.69903992,0.21917808,0.24305556,24.63944095229733,-3.6971189543045764,0.2953304021786421,90.35797561490214,9785
2021,"Andrew McCutchen","PHI",195,0.14358974,0.18461538,0.77777778,0.29268293,0.40512821,0.62195122,1.02707943,0.32926829,0.2920354,42.05721127000504,18.443411347836783,0.42874129162621255,168.3886542604947,9847
2021,"DJ LeMahieu","NYY",213,0.10798122,0.10328638,1.04545455,0.26595745,0.342723,0.33510638,0.67782938,0.06914893,0.28915663,23.553389214489027,-2.2401460851101445,0.30171507175238627,90.79420145494097,9874
2021,"Brett Gardner","NYY",115,0.10434783,0.26086957,0.4,0.25263158,0.34545455,0.30526316,0.65071771,0.05263158,0.35384615,12.289124303975427,-1.6369628296109793,0.2972221542488445,87.75900816816628,9927
2021,"Darin Ruf","SFG",140,0.17142857,0.2,0.85714286,0.28318584,0.41428571,0.59292035,1.00720606,0.30973451,0.2987013,29.050643485193326,12.097146105175094,0.41886260371277295,166.36537834126182,9929
2021,"Wil Myers","SDP",140,0.15,0.22857143,0.65625,0.27118644,0.37857143,0.44915254,0.82772397,0.1779661,0.3373494,21.699884883801666,4.746387503783432,0.3554025996422422,125.66074918968059,10047
2021,"Max Stassi","LAA",77,0.12987013,0.32467532,0.4,0.19402985,0.2987013,0.34328358,0.64198488,0.14925373,0.275,7.536740169167619,-1.787683389842411,0.2863659231693714,79.25093589412903,10059
2021,"Jonathan Villar","NYM",157,0.07006369,0.27388535,0.25581395,0.28082192,0.33121019,0.39041096,0.72162115,0.10958904,0.38,19.182349190670497,0.17021284307862117,0.3157368059370928,102.4229264570095,10071
2021,"Jose Iglesias","2 Tms",157,0.05732484,0.14012739,0.40909091,0.2972973,0.33757962,0.44594595,0.78352557,0.14864865,0.32786885,22.022498758902742,3.010362411310865,0.3376012042069891,113.27532551425836,10231
2021,"Randal Grichuk","TOR",148,0.05405405,0.16891892,0.32,0.24637681,0.29054054,0.44202899,0.73256953,0.19565218,0.25925926,17.62154275328459,-0.300725905591831,0.3119705834904233,93.34256259806212,10243
2021,"Brandon Belt","SFG",75,0.14666667,0.2,0.73333333,0.24590164,0.37333333,0.45901639,0.83234972,0.21311475,0.25581395,12.002078942985394,2.9198482036899103,0.36148028214772543,129.08362334076102,10264
